Equipment_ID,Type,Model,Manufacture_Year,Customer_ID,CheckOut_Date,Planned_Return_Date,CheckIn_Date,Rental_Status,Operating_Hours,Idle_Hours,Fuel_Consumed_Liters,Fuel_Efficiency_L_per_hr,Distance_Traveled_km,Load_Cycles,GPS_Location,Maintenance_Flag,Breakdowns,Engine_Temp_Max,Hydraulic_Pressure_Max,Rental_Cost_USD,Overdue_Fine_USD,Total_Bill_USD
EQ0158,Excavator,320D2,2021,CUST434,2025-04-10,2025-04-14,2025-04-13,Closed,32,4,413.35,12.92,0,0,Site_D,No,0,88,362,2128,0,2128
EQ0159,DumpTruck,773G,2018,CUST165,2025-01-22,2025-02-03,2025-02-03,Closed,78,33,998.02,12.8,295,137,Site_E,Yes,0,87,316,5040,0,5040
EQ0160,Loader,980M,2022,CUST281,2025-02-02,2025-02-10,2025-02-10,Closed,50,19,575.1,11.5,123,96,Site_F,No,1,97,367,3400,0,3400
EQ0161,DumpTruck,777G,2022,CUST221,2025-04-09,2025-04-20,2025-04-20,Closed,83,26,991.15,11.94,186,195,Site_A,Yes,0,91,355,5115,0,5115
EQ0162,Bulldozer,D7R2,2020,CUST424,2025-01-27,2025-02-01,2025-01-30,Closed,32,4,428.39,13.39,0,0,Site_D,No,0,98,312,2150,0,2150
EQ0163,DumpTruck,775G,2023,CUST131,2025-02-28,2025-03-06,2025-03-06,Closed,50,10,598.0,11.96,131,53,Site_C,Yes,0,100,308,2238,0,2238
EQ0164,Excavator,320D2,2021,CUST050,2025-01-12,2025-01-16,2025-01-18,Overdue,33,7,391.74,11.87,0,0,Site_F,No,1,89,307,2000,200,2200
EQ0165,Loader,980M,2020,CUST344,2025-02-22,2025-03-04,2025-03-05,Overdue,74,23,943.68,12.75,177,78,Site_A,No,1,96,354,5720,100,5820
EQ0166,Excavator,336D2,2022,CUST160,2025-01-03,2025-01-09,2025-01-10,Overdue,31,11,364.26,11.75,0,0,Site_C,Yes,0,91,319,3108,100,3208
EQ0167,DumpTruck,773G,2018,CUST180,2025-04-10,2025-04-21,2025-04-21,Closed,69,21,873.81,12.66,193,179,Site_E,No,0,88,335,5456,0,5456
EQ0168,Bulldozer,D7R2,2022,CUST499,2025-03-18,2025-03-21,2025-03-21,Closed,19,2,236.74,12.46,0,0,Site_E,Yes,0,93,303,1188,0,1188
EQ0169,Crane,350C,2020,CUST472,2025-02-01,2025-02-14,2025-02-14,Closed,94,28,1088.45,11.58,0,0,Site_C,No,0,85,323,7436,0,7436
EQ0170,Bulldozer,D8T,2023,CUST206,2025-03-29,2025-04-09,2025-04-09,Closed,101,21,1303.4,12.9,0,0,Site_A,Yes,0,85,311,5951,0,5951
EQ0171,Loader,950GC,2021,CUST215,2025-02-01,2025-02-05,2025-02-05,Closed,19,8,231.82,12.2,39,21,Site_D,No,0,90,347,1716,0,1716
EQ0172,Crane,350C,2022,CUST044,2025-03-07,2025-03-15,2025-03-15,Closed,65,19,773.52,11.9,0,0,Site_A,Yes,0,90,306,4176,0,4176
EQ0173,Excavator,336D2,2021,CUST339,2025-02-18,2025-02-28,2025-02-28,Closed,88,21,1165.29,13.24,0,0,Site_D,No,0,99,353,4190,0,4190
EQ0174,Bulldozer,D8T,2018,CUST177,2025-03-03,2025-03-09,2025-03-09,Closed,43,16,564.79,13.13,0,0,Site_D,Yes,0,94,362,2904,0,2904
EQ0175,Crane,320C,2019,CUST203,2025-01-03,2025-01-14,2025-01-14,Closed,93,19,1179.85,12.69,0,0,Site_E,Yes,0,85,326,4697,0,4697
EQ0176,Bulldozer,D6R2,2020,CUST149,2025-01-25,2025-01-30,2025-01-30,Closed,40,7,512.7,12.82,0,0,Site_C,Yes,0,85,363,2705,0,2705
EQ0177,DumpTruck,773G,2019,CUST195,2025-03-23,2025-03-31,2025-03-31,Closed,56,16,666.35,11.9,226,64,Site_E,Yes,0,96,309,3608,0,3608
EQ0178,Excavator,336D2,2018,CUST236,2025-04-07,2025-04-16,2025-04-16,Closed,66,21,857.04,12.99,0,0,Site_A,No,0,98,351,4779,0,4779
EQ0179,DumpTruck,775G,2018,CUST208,2025-01-04,2025-01-18,2025-01-18,Closed,100,33,1237.72,12.38,417,197,Site_A,No,1,90,358,7868,0,7868
EQ0180,Crane,320C,2021,CUST433,2025-02-03,2025-02-09,2025-02-09,Closed,48,4,639.59,13.32,0,0,Site_A,Yes,0,98,351,2904,0,2904
EQ0181,Excavator,336D2,2020,CUST382,2025-04-19,2025-04-23,2025-04-23,Closed,21,9,271.56,12.93,0,0,Site_C,Yes,1,95,321,1476,0,1476
EQ0182,Loader,980M,2018,CUST272,2025-03-28,2025-04-09,2025-04-09,Closed,83,29,995.54,11.99,382,156,Site_E,Yes,0,96,344,6432,0,6432
EQ0183,Bulldozer,D6R2,2018,CUST075,2025-03-30,2025-04-05,2025-04-05,Closed,38,6,510.68,13.44,0,0,Site_C,Yes,0,90,319,3264,0,3264
EQ0184,Excavator,320D2,2023,CUST253,2025-04-11,2025-04-18,2025-04-18,Closed,44,15,591.34,13.44,0,0,Site_D,No,0,95,340,2716,0,2716
EQ0185,DumpTruck,773G,2021,CUST227,2025-01-11,2025-01-23,2025-01-23,Closed,84,17,1022.62,12.17,376,156,Site_F,No,0,93,307,5280,0,5280
EQ0186,Loader,950GC,2020,CUST237,2025-02-12,2025-02-26,2025-02-26,Closed,94,26,1087.89,11.57,395,218,Site_D,Yes,0,86,347,7868,0,7868
EQ0187,Crane,320C,2023,CUST443,2025-04-23,2025-05-03,2025-05-04,Overdue,80,21,952.93,11.91,0,0,Site_A,No,0,99,370,5940,100,6040
EQ0188,Excavator,336D2,2022,CUST334,2025-04-24,2025-04-28,2025-04-28,Closed,15,11,177.9,11.86,0,0,Site_B,No,0,100,364,1552,0,1552
EQ0189,Excavator,336D2,2018,CUST416,2025-02-02,2025-02-05,2025-02-05,Closed,12,14,149.52,12.46,0,0,Site_C,Yes,0,90,305,1239,0,1239
EQ0190,DumpTruck,775G,2022,CUST268,2025-04-08,2025-04-19,2025-04-19,Closed,75,27,939.84,12.53,259,175,Site_E,Yes,0,96,347,6424,0,6424
EQ0191,Crane,330C,2021,CUST397,2025-02-14,2025-02-20,2025-02-20,Closed,48,6,645.11,13.44,0,0,Site_C,Yes,0,95,308,2604,0,2604
EQ0192,Excavator,323D3,2023,CUST198,2025-01-08,2025-01-16,2025-01-18,Overdue,61,11,803.75,13.18,0,0,Site_C,No,1,89,342,2960,200,3160
EQ0193,Loader,980M,2019,CUST470,2025-03-15,2025-03-19,2025-03-19,Closed,29,8,378.07,13.04,67,75,Site_C,No,1,97,316,2008,0,2008
EQ0194,Excavator,336D2,2022,CUST193,2025-01-01,2025-01-06,2025-01-05,Closed,40,14,506.17,12.65,0,0,Site_F,No,0,89,367,1865,0,1865
EQ0195,DumpTruck,777G,2020,CUST010,2025-03-07,2025-03-11,2025-03-11,Closed,36,6,485.52,13.49,153,42,Site_C,No,0,90,327,1748,0,1748
EQ0196,DumpTruck,773G,2019,CUST071,2025-03-16,2025-03-22,2025-03-22,Closed,51,11,676.04,13.26,150,139,Site_B,Yes,0,94,312,2874,0,2874
EQ0197,Loader,980M,2022,CUST020,2025-02-23,2025-03-04,2025-03-04,Closed,52,10,639.2,12.29,212,92,Site_F,No,0,89,348,3501,0,3501
EQ0198,Bulldozer,D6R2,2023,CUST395,2025-02-18,2025-02-21,2025-02-21,Closed,21,4,248.57,11.84,0,0,Site_E,Yes,0,99,305,1365,0,1365
EQ0199,Crane,350C,2023,CUST122,2025-03-07,2025-03-18,2025-03-18,Closed,77,27,959.29,12.46,0,0,Site_D,No,0,99,329,5346,0,5346
EQ0200,Bulldozer,D7R2,2021,CUST463,2025-01-26,2025-02-06,2025-02-06,Closed,91,12,1143.62,12.57,0,0,Site_B,No,0,99,359,6006,0,6006
EQ0201,Crane,330C,2022,CUST271,2025-02-17,2025-02-26,2025-02-27,Overdue,60,19,801.24,13.35,0,0,Site_D,Yes,0,91,317,5157,100,5257
EQ0202,Crane,320C,2023,CUST247,2025-01-21,2025-01-29,2025-01-29,Closed,59,10,740.22,12.55,0,0,Site_C,Yes,0,88,336,2968,0,2968
EQ0203,Bulldozer,D7R2,2021,CUST464,2025-01-29,2025-02-12,2025-02-12,Closed,107,20,1383.76,12.93,0,0,Site_E,Yes,0,98,311,8288,0,8288
EQ0204,Bulldozer,D7R2,2020,CUST477,2025-01-04,2025-01-16,2025-01-16,Closed,89,19,1055.8,11.86,0,0,Site_A,No,0,86,350,5736,0,5736
EQ0205,Crane,320C,2021,CUST042,2025-03-12,2025-03-22,2025-03-23,Overdue,61,19,801.02,13.13,0,0,Site_C,Yes,0,85,340,5880,100,5980
EQ0206,Excavator,323D3,2023,CUST172,2025-02-14,2025-02-26,2025-02-26,Closed,109,26,1426.54,13.09,0,0,Site_B,Yes,0,86,336,7008,0,7008
EQ0207,DumpTruck,777G,2019,CUST389,2025-03-29,2025-04-10,2025-04-10,Closed,85,25,1072.13,12.61,235,136,Site_F,No,0,99,300,6972,0,6972
EQ0208,Excavator,320D2,2020,CUST111,2025-04-10,2025-04-24,2025-04-24,Closed,103,31,1215.34,11.8,0,0,Site_B,No,0,88,336,5740,0,5740
EQ0209,Crane,320C,2018,CUST123,2025-03-10,2025-03-13,2025-03-13,Closed,17,8,198.75,11.69,0,0,Site_D,No,0,87,314,1692,0,1692
EQ0210,DumpTruck,777G,2022,CUST009,2025-01-15,2025-01-20,2025-01-20,Closed,19,11,233.35,12.28,71,37,Site_F,Yes,2,89,337,2295,0,2295
EQ0211,Excavator,323D3,2020,CUST124,2025-02-04,2025-02-13,2025-02-13,Closed,48,8,620.89,12.94,0,0,Site_E,No,0,90,310,4356,0,4356
EQ0212,Crane,320C,2022,CUST279,2025-04-13,2025-04-23,2025-04-23,Closed,73,17,923.94,12.66,0,0,Site_E,Yes,0,97,360,3610,0,3610
EQ0213,DumpTruck,775G,2020,CUST383,2025-04-20,2025-04-26,2025-04-26,Closed,30,8,366.3,12.21,66,61,Site_A,No,0,87,344,2466,0,2466
EQ0214,Excavator,323D3,2023,CUST388,2025-01-05,2025-01-19,2025-01-19,Closed,108,28,1382.59,12.8,0,0,Site_C,Yes,0,86,345,6846,0,6846
EQ0215,Crane,350C,2019,CUST426,2025-02-27,2025-03-04,2025-03-04,Closed,33,7,403.45,12.23,0,0,Site_F,No,2,100,323,2785,0,2785
EQ0216,Bulldozer,D6R2,2023,CUST398,2025-03-28,2025-04-03,2025-04-03,Closed,47,12,556.98,11.85,0,0,Site_D,Yes,0,94,325,2166,0,2166
EQ0217,Bulldozer,D6R2,2020,CUST478,2025-02-24,2025-03-08,2025-03-08,Closed,99,22,1207.32,12.2,0,0,Site_C,No,0,100,332,4308,0,4308
EQ0218,Bulldozer,D7R2,2020,CUST442,2025-03-25,2025-03-30,2025-03-29,Closed,29,2,342.34,11.8,0,0,Site_A,No,2,93,315,2770,0,2770
EQ0219,Crane,330C,2021,CUST381,2025-04-14,2025-04-24,2025-04-24,Closed,70,26,892.3,12.75,0,0,Site_D,No,0,95,323,4770,0,4770
EQ0220,DumpTruck,775G,2022,CUST137,2025-04-13,2025-04-16,2025-04-16,Closed,10,6,116.26,11.63,23,14,Site_A,No,0,87,355,1512,0,1512
EQ0221,Bulldozer,D8T,2020,CUST165,2025-04-15,2025-04-22,2025-04-22,Closed,49,5,644.38,13.15,0,0,Site_A,Yes,0,95,337,2996,0,2996
EQ0222,DumpTruck,777G,2023,CUST219,2025-01-26,2025-02-01,2025-02-03,Overdue,46,9,581.86,12.65,170,81,Site_B,No,0,96,357,2160,200,2360
EQ0223,Crane,350C,2021,CUST141,2025-02-18,2025-03-02,2025-03-02,Closed,98,29,1231.37,12.56,0,0,Site_F,Yes,0,87,351,5316,0,5316
EQ0224,Loader,980M,2023,CUST082,2025-03-08,2025-03-17,2025-03-17,Closed,61,14,722.67,11.85,249,103,Site_A,Yes,2,99,304,3438,0,3438
EQ0225,Excavator,320D2,2023,CUST188,2025-01-10,2025-01-21,2025-01-21,Closed,57,20,724.63,12.71,0,0,Site_C,No,0,86,319,5753,0,5753
EQ0226,DumpTruck,775G,2020,CUST228,2025-03-21,2025-03-29,2025-03-30,Overdue,58,15,762.72,13.15,231,72,Site_A,Yes,0,96,350,3440,100,3540
EQ0227,Crane,320C,2018,CUST014,2025-03-09,2025-03-20,2025-03-20,Closed,79,17,1056.46,13.37,0,0,Site_F,Yes,1,100,366,4939,0,4939
EQ0228,Loader,950GC,2020,CUST397,2025-04-03,2025-04-17,2025-04-19,Overdue,81,34,994.11,12.27,299,112,Site_C,No,0,91,336,7378,200,7578
EQ0229,DumpTruck,773G,2018,CUST070,2025-01-11,2025-01-15,2025-01-15,Closed,22,5,258.34,11.74,64,26,Site_A,No,0,90,356,1488,0,1488
EQ0230,Crane,350C,2020,CUST364,2025-04-07,2025-04-13,2025-04-13,Closed,34,8,406.01,11.94,0,0,Site_A,No,0,94,320,3192,0,3192
EQ0231,Bulldozer,D7R2,2022,CUST115,2025-02-05,2025-02-19,2025-02-20,Overdue,106,31,1304.82,12.31,0,0,Site_A,Yes,0,89,330,7728,100,7828
EQ0232,DumpTruck,773G,2020,CUST284,2025-04-09,2025-04-18,2025-04-18,Closed,49,17,601.43,12.27,239,73,Site_E,No,0,99,370,3447,0,3447
EQ0233,Loader,950GC,2018,CUST159,2025-01-21,2025-01-29,2025-01-30,Overdue,73,19,867.2,11.88,281,120,Site_D,No,1,98,352,4480,100,4580
EQ0234,Loader,950GC,2019,CUST498,2025-04-19,2025-04-26,2025-04-26,Closed,35,10,447.73,12.79,122,53,Site_C,Yes,0,99,359,3668,0,3668
EQ0235,Loader,966GC,2019,CUST450,2025-03-09,2025-03-13,2025-03-13,Closed,26,16,318.55,12.25,82,49,Site_E,Yes,0,89,355,1912,0,1912
EQ0236,Excavator,320D2,2022,CUST079,2025-01-13,2025-01-16,2025-01-14,Closed,14,11,180.27,12.88,0,0,Site_C,Yes,0,90,341,1767,0,1767
EQ0237,Bulldozer,D7R2,2022,CUST459,2025-01-29,2025-02-01,2025-02-02,Overdue,42,2,538.39,12.82,0,0,Site_C,Yes,1,93,325,1536,100,1636
EQ0238,Loader,966GC,2019,CUST321,2025-03-13,2025-03-16,2025-03-16,Closed,21,2,247.81,11.8,88,42,Site_C,Yes,0,90,319,1179,0,1179
EQ0239,Loader,980M,2022,CUST173,2025-03-18,2025-03-28,2025-03-28,Closed,66,20,768.41,11.64,134,192,Site_E,Yes,0,85,310,3610,0,3610
EQ0240,Loader,966GC,2023,CUST108,2025-02-27,2025-03-05,2025-03-05,Closed,48,17,569.78,11.87,121,57,Site_E,No,0,85,363,3462,0,3462
EQ0241,Loader,966GC,2023,CUST490,2025-04-06,2025-04-16,2025-04-16,Closed,76,26,932.05,12.26,198,94,Site_C,No,0,92,351,4260,0,4260
EQ0242,DumpTruck,773G,2023,CUST031,2025-03-19,2025-03-30,2025-03-30,Closed,71,22,954.03,13.44,312,112,Site_B,No,2,98,361,5148,0,5148
EQ0243,Bulldozer,D7R2,2022,CUST074,2025-04-28,2025-05-05,2025-05-04,Closed,72,16,850.56,11.81,0,0,Site_C,No,0,96,351,2681,0,2681
EQ0244,Crane,350C,2022,CUST055,2025-01-17,2025-01-27,2025-01-27,Closed,67,16,844.21,12.6,0,0,Site_C,Yes,0,99,315,4180,0,4180
EQ0245,DumpTruck,773G,2019,CUST050,2025-04-24,2025-05-02,2025-05-02,Closed,58,18,724.54,12.49,118,173,Site_A,No,0,97,353,3304,0,3304
EQ0246,Bulldozer,D7R2,2022,CUST370,2025-04-04,2025-04-13,2025-04-15,Overdue,66,9,842.96,12.77,0,0,Site_C,Yes,0,90,363,4329,200,4529
EQ0247,DumpTruck,775G,2020,CUST255,2025-01-08,2025-01-18,2025-01-18,Closed,81,16,975.13,12.04,293,198,Site_A,Yes,0,97,364,4670,0,4670
EQ0248,Bulldozer,D6R2,2022,CUST181,2025-03-26,2025-04-01,2025-04-02,Overdue,42,4,553.62,13.18,0,0,Site_A,Yes,0,94,363,3012,100,3112
EQ0249,DumpTruck,775G,2022,CUST005,2025-02-12,2025-02-19,2025-02-19,Closed,30,14,378.9,12.63,121,82,Site_A,No,0,89,333,3752,0,3752
EQ0250,Crane,330C,2020,CUST024,2025-04-11,2025-04-21,2025-04-21,Closed,67,15,877.71,13.1,0,0,Site_D,Yes,0,91,346,4910,0,4910
EQ0251,Crane,320C,2021,CUST259,2025-01-10,2025-01-17,2025-01-17,Closed,37,16,451.8,12.21,0,0,Site_D,No,0,88,316,4193,0,4193
EQ0252,Excavator,336D2,2020,CUST407,2025-04-26,2025-05-02,2025-05-02,Closed,34,15,456.15,13.42,0,0,Site_C,No,0,89,325,3024,0,3024
EQ0253,Loader,966GC,2022,CUST021,2025-03-16,2025-03-21,2025-03-22,Overdue,37,0,434.73,11.75,116,84,Site_A,Yes,0,89,342,2775,100,2875
EQ0254,DumpTruck,777G,2021,CUST077,2025-04-28,2025-05-03,2025-05-03,Closed,31,7,380.54,12.28,99,85,Site_E,Yes,0,95,340,1955,0,1955
EQ0255,DumpTruck,777G,2023,CUST432,2025-01-03,2025-01-13,2025-01-13,Closed,77,15,893.63,11.61,266,169,Site_C,No,0,100,338,4710,0,4710
EQ0256,Excavator,336D2,2020,CUST345,2025-03-01,2025-03-15,2025-03-15,Closed,88,29,1134.39,12.89,0,0,Site_A,No,0,94,303,7028,0,7028
EQ0257,DumpTruck,775G,2023,CUST401,2025-02-27,2025-03-07,2025-03-07,Closed,56,22,685.83,12.25,132,138,Site_E,Yes,0,86,361,3144,0,3144
EQ0258,Loader,980M,2023,CUST318,2025-03-04,2025-03-10,2025-03-10,Closed,48,15,622.43,12.97,139,64,Site_D,Yes,0,92,304,2976,0,2976
EQ0259,Excavator,320D2,2018,CUST226,2025-01-20,2025-02-02,2025-02-02,Closed,94,19,1265.17,13.46,0,0,Site_C,No,0,89,352,6838,0,6838
EQ0260,Bulldozer,D7R2,2022,CUST397,2025-04-17,2025-04-20,2025-04-20,Closed,37,9,494.29,13.36,0,0,Site_E,No,0,86,317,1446,0,1446
EQ0261,Bulldozer,D8T,2020,CUST340,2025-01-19,2025-01-31,2025-02-02,Overdue,78,17,969.03,12.42,0,0,Site_D,No,0,95,322,5604,200,5804
EQ0262,Loader,966GC,2022,CUST182,2025-01-21,2025-02-02,2025-02-01,Closed,93,31,1078.77,11.6,438,262,Site_F,No,0,100,324,7140,0,7140
EQ0263,Bulldozer,D7R2,2022,CUST153,2025-04-10,2025-04-18,2025-04-18,Closed,51,14,627.18,12.3,0,0,Site_B,No,1,94,326,4208,0,4208
EQ0264,DumpTruck,775G,2021,CUST179,2025-03-30,2025-04-05,2025-04-05,Closed,50,8,672.48,13.45,155,92,Site_E,No,1,94,315,2976,0,2976
EQ0265,Loader,966GC,2021,CUST420,2025-03-11,2025-03-25,2025-03-25,Closed,108,38,1316.72,12.19,318,274,Site_C,Yes,0,94,305,5922,0,5922
EQ0266,Excavator,336D2,2021,CUST336,2025-01-15,2025-01-19,2025-01-19,Closed,17,8,225.49,13.26,0,0,Site_C,No,0,91,325,2244,0,2244
EQ0267,Loader,966GC,2022,CUST357,2025-01-26,2025-02-09,2025-02-10,Overdue,96,39,1292.07,13.46,233,235,Site_C,Yes,0,88,330,5768,100,5868
EQ0268,Excavator,323D3,2022,CUST116,2025-02-18,2025-02-23,2025-02-23,Closed,28,18,326.98,11.68,0,0,Site_F,Yes,0,86,312,2275,0,2275
EQ0269,Crane,350C,2021,CUST052,2025-02-02,2025-02-05,2025-02-03,Closed,16,0,201.36,12.59,0,0,Site_F,Yes,0,85,370,1800,0,1800
EQ0270,Bulldozer,D7R2,2023,CUST479,2025-02-18,2025-02-21,2025-02-21,Closed,26,3,321.29,12.36,0,0,Site_D,No,0,91,336,1296,0,1296
EQ0271,Crane,350C,2018,CUST465,2025-01-22,2025-02-02,2025-02-02,Closed,53,16,678.5,12.8,0,0,Site_A,Yes,0,86,322,5016,0,5016
EQ0272,Bulldozer,D6R2,2021,CUST404,2025-03-29,2025-04-08,2025-04-08,Closed,70,19,916.16,13.09,0,0,Site_D,Yes,0,94,304,3520,0,3520
EQ0273,Crane,350C,2022,CUST055,2025-02-01,2025-02-10,2025-02-12,Overdue,78,19,1014.64,13.01,0,0,Site_C,No,0,99,369,4356,200,4556
EQ0274,DumpTruck,773G,2022,CUST240,2025-04-14,2025-04-21,2025-04-21,Closed,44,10,589.3,13.39,161,110,Site_C,Yes,0,88,342,2737,0,2737
EQ0275,DumpTruck,777G,2020,CUST368,2025-03-07,2025-03-18,2025-03-18,Closed,64,17,786.01,12.28,281,111,Site_B,Yes,0,95,337,5445,0,5445
EQ0276,Bulldozer,D6R2,2022,CUST439,2025-02-19,2025-03-04,2025-03-05,Overdue,72,27,942.17,13.09,0,0,Site_F,No,0,98,365,5629,100,5729
EQ0277,Excavator,336D2,2023,CUST049,2025-03-26,2025-04-05,2025-04-06,Overdue,77,19,967.59,12.57,0,0,Site_B,Yes,0,100,341,5890,100,5990
EQ0278,Bulldozer,D6R2,2020,CUST197,2025-03-25,2025-04-02,2025-04-03,Overdue,64,13,851.99,13.31,0,0,Site_B,No,0,93,342,3416,100,3516
EQ0279,Loader,980M,2022,CUST006,2025-02-09,2025-02-17,2025-02-17,Closed,50,13,664.4,13.29,198,65,Site_C,No,0,92,307,4160,0,4160
EQ0280,Excavator,336D2,2020,CUST082,2025-03-11,2025-03-19,2025-03-21,Overdue,59,13,716.22,12.14,0,0,Site_D,No,2,88,337,3552,200,3752
EQ0281,Loader,950GC,2019,CUST491,2025-04-19,2025-04-28,2025-04-28,Closed,53,23,715.19,13.49,261,122,Site_B,No,0,89,358,4869,0,4869
EQ0282,Loader,966GC,2021,CUST360,2025-03-10,2025-03-21,2025-03-21,Closed,71,15,954.73,13.45,213,113,Site_E,No,1,91,331,5764,0,5764
EQ0283,Loader,950GC,2022,CUST229,2025-01-06,2025-01-11,2025-01-12,Overdue,21,15,252.18,12.01,93,57,Site_E,No,0,87,314,1825,100,1925
EQ0284,Loader,980M,2019,CUST294,2025-04-22,2025-04-29,2025-04-29,Closed,51,11,629.35,12.34,240,126,Site_E,Yes,0,90,341,3976,0,3976
EQ0285,Loader,966GC,2018,CUST349,2025-03-16,2025-03-27,2025-03-27,Closed,92,24,1206.34,13.11,416,138,Site_B,No,0,87,365,5104,0,5104
EQ0286,Excavator,336D2,2019,CUST263,2025-01-16,2025-01-20,2025-01-20,Closed,23,9,272.54,11.85,0,0,Site_D,No,1,86,359,2088,0,2088
EQ0287,Crane,350C,2018,CUST203,2025-01-01,2025-01-11,2025-01-11,Closed,67,17,886.6,13.23,0,0,Site_C,Yes,0,91,309,3610,0,3610
EQ0288,DumpTruck,775G,2023,CUST033,2025-01-15,2025-01-22,2025-01-22,Closed,59,7,789.22,13.38,272,149,Site_E,Yes,0,87,360,2506,0,2506
EQ0289,Crane,330C,2019,CUST394,2025-03-18,2025-03-22,2025-03-22,Closed,24,2,294.22,12.26,0,0,Site_B,No,0,96,348,1856,0,1856
EQ0290,DumpTruck,775G,2018,CUST350,2025-04-27,2025-05-07,2025-05-07,Closed,83,18,1034.03,12.46,170,152,Site_F,Yes,0,96,315,3950,0,3950
EQ0291,Loader,966GC,2022,CUST066,2025-04-12,2025-04-21,2025-04-21,Closed,68,22,896.17,13.18,336,152,Site_F,Yes,0,85,302,5400,0,5400
EQ0292,Crane,330C,2023,CUST369,2025-04-29,2025-05-10,2025-05-10,Closed,80,31,935.45,11.69,0,0,Site_E,No,0,97,329,4543,0,4543
EQ0293,DumpTruck,775G,2019,CUST142,2025-03-05,2025-03-08,2025-03-08,Closed,28,0,338.65,12.09,81,69,Site_B,Yes,0,86,353,1521,0,1521
EQ0294,Excavator,320D2,2019,CUST035,2025-03-09,2025-03-23,2025-03-25,Overdue,107,36,1421.45,13.28,0,0,Site_A,Yes,0,99,306,5768,200,5968
EQ0295,Excavator,336D2,2021,CUST120,2025-02-24,2025-02-27,2025-02-27,Closed,10,3,130.78,13.08,0,0,Site_E,Yes,0,86,317,1434,0,1434
EQ0296,Crane,320C,2023,CUST295,2025-01-21,2025-01-28,2025-01-28,Closed,48,6,622.81,12.98,0,0,Site_C,No,0,92,338,4018,0,4018
EQ0297,Bulldozer,D8T,2022,CUST114,2025-01-09,2025-01-15,2025-01-17,Overdue,30,11,365.45,12.18,0,0,Site_D,No,0,93,307,2952,200,3152
EQ0298,Loader,980M,2019,CUST321,2025-01-22,2025-02-01,2025-01-31,Closed,84,18,1073.45,12.78,338,106,Site_F,No,0,100,306,5980,0,5980
EQ0299,Crane,350C,2023,CUST196,2025-03-17,2025-03-22,2025-03-22,Closed,36,12,467.54,12.99,0,0,Site_E,No,0,98,352,1940,0,1940
EQ0300,Crane,330C,2019,CUST387,2025-03-28,2025-04-05,2025-04-05,Closed,48,9,597.36,12.45,0,0,Site_E,No,0,92,328,3408,0,3408
EQ0301,Bulldozer,D7R2,2018,CUST288,2025-01-08,2025-01-13,2025-01-13,Closed,20,9,254.43,12.72,0,0,Site_D,No,0,89,349,2060,0,2060
EQ0302,Crane,320C,2020,CUST332,2025-02-25,2025-02-28,2025-02-28,Closed,17,2,222.79,13.11,0,0,Site_A,No,0,96,311,1461,0,1461
EQ0303,Bulldozer,D6R2,2020,CUST194,2025-03-03,2025-03-15,2025-03-15,Closed,82,27,957.28,11.67,0,0,Site_F,Yes,0,87,324,6660,0,6660
EQ0304,Loader,980M,2023,CUST287,2025-03-29,2025-04-05,2025-04-05,Closed,59,14,736.74,12.49,242,176,Site_B,No,0,91,342,2989,0,2989
EQ0305,Excavator,320D2,2019,CUST493,2025-02-15,2025-02-18,2025-02-18,Closed,26,7,333.89,12.84,0,0,Site_F,Yes,0,100,331,1584,0,1584
EQ0306,Loader,980M,2019,CUST204,2025-03-02,2025-03-05,2025-03-06,Overdue,22,2,283.21,12.87,51,38,Site_B,No,0,94,348,1407,100,1507
EQ0307,Loader,980M,2020,CUST158,2025-03-23,2025-03-30,2025-03-30,Closed,64,11,745.09,11.64,143,109,Site_C,No,1,100,359,2625,0,2625
EQ0308,DumpTruck,775G,2019,CUST190,2025-03-04,2025-03-15,2025-03-15,Closed,79,26,987.84,12.5,190,97,Site_C,No,0,86,328,5929,0,5929
EQ0309,Bulldozer,D6R2,2020,CUST284,2025-01-03,2025-01-09,2025-01-09,Closed,44,20,578.95,13.16,0,0,Site_E,No,2,94,319,2400,0,2400
EQ0310,Crane,320C,2021,CUST292,2025-01-02,2025-01-05,2025-01-05,Closed,10,13,116.69,11.67,0,0,Site_B,No,0,95,332,1635,0,1635
EQ0311,DumpTruck,777G,2023,CUST379,2025-04-11,2025-04-18,2025-04-19,Overdue,47,6,617.27,13.13,103,83,Site_D,No,1,90,345,2751,100,2851
EQ0312,Bulldozer,D8T,2022,CUST251,2025-02-05,2025-02-10,2025-02-10,Closed,46,10,583.31,12.68,0,0,Site_B,Yes,0,86,309,2955,0,2955
EQ0313,Excavator,320D2,2021,CUST071,2025-02-01,2025-02-06,2025-02-06,Closed,49,12,573.19,11.7,0,0,Site_F,Yes,1,87,319,1760,0,1760
EQ0314,Bulldozer,D8T,2021,CUST192,2025-02-01,2025-02-13,2025-02-13,Closed,83,22,1041.78,12.55,0,0,Site_A,No,0,100,302,4212,0,4212
EQ0315,Loader,980M,2021,CUST007,2025-01-28,2025-02-04,2025-02-04,Closed,47,16,589.12,12.53,147,47,Site_A,No,0,94,302,3346,0,3346
EQ0316,DumpTruck,773G,2018,CUST471,2025-04-01,2025-04-14,2025-04-14,Closed,100,34,1222.92,12.23,265,297,Site_A,Yes,0,92,324,6604,0,6604
